@relation SYNCOPE-Training-14

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumAuthors numeric
@attribute NumRevisions numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumLocalVariables numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,3,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
7,2,1,3,21,0,2,2,2,0,7,7,no
65,3,1,4,195,0,17,5,10,0,65,48.75,yes
12,2,1,3,36,0,5,5,0,0,12,12,no
0,1,1,2,0,0,0,0,0,0,0,0,no
21,3,1,5,63,0,6,2,6,0,21,12.6,no
9,3,1,3,27,0,3,1,2,0,9,9,no
21,3,1,4,63,0,6,2,8,0,21,15.75,no
3,2,1,4,9,0,0,0,1,0,3,2.25,no
9,0,1,2,18,0,2,3,2,0,9,9,no
9,0,1,2,18,0,2,3,2,0,9,9,no
1,0,1,2,2,0,1,1,0,0,1,1,no
2,1,1,2,4,0,1,1,0,0,2,2,no
1,0,1,2,2,0,1,1,0,0,1,1,no
2,1,1,2,4,0,1,1,0,0,2,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
15,2,1,3,45,0,7,3,3,0,15,15,no
13,3,1,3,39,0,0,0,4,0,13,13,yes
1,3,1,3,3,0,0,0,0,0,1,1,no
11,5,1,6,33,0,3,4,1,0,11,5.5,no
7,3,1,4,23,1,0,0,3,0,8,6,yes
5,2,1,3,15,0,0,0,1,0,5,5,no
7,2,1,3,21,0,4,4,1,0,7,7,no
34,5,1,5,99,0,10,3,10,0,31,19.8,no
23,3,1,5,67,0,10,2,1,0,23,13.4,yes
12,4,1,4,36,0,3,2,1,0,12,9,no
10,4,1,6,29,0,2,1,1,0,9,4.833333,no
5,3,1,2,10,0,1,1,1,0,5,5,no
61,6,2,6,183,0,20,3,1,0,61,30.5,no
21,1,2,2,42,0,7,1,1,0,21,21,no
25,4,1,5,64,0,6,3,3,0,14,12.8,no
41,4,2,6,111,3,15,4,8,0,41,19,no
4,1,1,2,8,0,1,1,1,0,4,4,no
6,2,1,2,12,0,1,1,1,0,6,6,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,2,0,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
7,1,1,3,14,0,2,3,2,0,7,4.666667,no
10,1,1,3,20,0,3,1,4,0,10,6.666667,no
14,0,2,3,33,5,2,2,2,0,19,12.666667,no
11,0,3,4,29,0,1,2,3,0,11,7.25,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
13,2,1,6,26,0,3,1,6,0,13,4.333333,no
3,2,1,3,6,0,0,0,1,0,3,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,0,0,1,0,4,4,no
4,1,1,2,8,0,1,1,1,0,4,4,no
6,1,1,2,12,0,2,1,1,0,6,6,no
1,1,1,2,2,0,0,0,0,0,1,1,no
3,1,1,3,6,0,0,0,1,0,3,2,no
3,1,1,3,6,0,1,1,0,0,3,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
9,2,2,4,20,2,1,2,2,0,10,5.5,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
6,1,1,3,15,3,1,1,1,0,9,6,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
3,1,1,3,6,0,0,0,1,0,3,2,no
2,0,1,2,4,0,1,1,1,0,2,2,no
2,0,1,2,4,0,1,1,1,0,2,2,no
2,0,1,2,4,0,1,1,1,0,2,2,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,3,22,0,0,0,0,0,20,7.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,yes
5,2,1,3,10,0,2,1,1,0,5,3.333333,no
2,0,1,2,4,0,0,0,1,0,2,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
5,2,1,3,10,0,1,1,2,0,5,3.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
8,1,2,5,16,0,1,2,2,0,8,3.2,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
6,1,1,3,12,0,1,2,1,0,6,4,no
19,3,1,5,57,0,5,2,6,0,19,11.4,no
25,1,1,4,62,0,8,2,5,0,25,15.5,no
1,1,1,2,2,0,0,0,0,0,1,1,no
8,1,2,5,16,0,1,2,2,0,8,3.2,no
3,1,1,3,6,0,0,0,1,0,3,2,no
9,2,1,3,18,0,2,1,2,0,9,6,no
6,2,1,2,12,0,3,3,2,0,6,6,no
9,1,1,3,18,0,2,1,5,0,9,6,no
3,1,1,3,6,0,0,0,1,0,3,2,no
3,2,1,2,6,0,1,1,0,0,3,3,no
3,1,1,3,6,0,0,0,1,0,3,2,no
3,1,1,3,6,0,0,0,1,0,3,2,no
5,2,1,3,10,0,2,2,2,0,5,3.333333,no
3,1,1,2,6,0,0,0,1,0,3,3,no
1,2,1,3,3,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,1,1,4,4,4,0,0,0,0,3,2,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,yes
3,1,1,3,6,0,0,0,1,0,3,2,no
9,1,1,4,20,0,3,1,2,0,9,5,no
11,1,1,3,33,0,2,2,2,0,11,11,no
4,1,1,7,23,25,1,1,1,0,17,6.857143,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
3,2,1,3,6,0,0,0,1,0,3,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
11,2,1,5,22,0,3,1,5,0,11,4.4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
12,1,2,5,24,0,2,1,2,0,12,4.8,no
10,2,2,4,20,0,1,1,2,0,10,5,no
1,1,1,2,2,0,0,0,0,0,1,1,yes
7,3,2,4,14,0,2,1,2,0,7,3.5,no
3,1,1,2,6,0,0,0,1,0,3,3,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,8,0,1,1,1,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
7,2,1,2,14,0,3,2,4,0,7,7,no
1,1,1,2,2,0,0,0,0,0,1,1,no
5,2,1,4,10,0,1,1,2,0,5,2.5,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
6,1,1,3,12,0,1,1,2,0,6,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
3,2,1,2,6,0,0,0,1,0,3,3,no
4,1,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,1,1,2,2,0,0,0,0,0,1,1,no
8,1,2,7,16,0,1,2,2,0,8,2.285714,no
8,1,2,5,16,0,1,2,2,0,8,3.2,no
8,1,2,5,16,0,1,2,2,0,8,3.2,no
1,2,2,5,23,42,0,0,0,0,22,13,no
1,2,2,5,23,42,0,0,0,0,22,13,no
1,2,1,4,10,16,0,0,0,0,9,6.5,no
1,1,1,4,4,4,0,0,0,0,3,2,no
18,1,1,2,36,0,3,3,3,0,18,18,no
1,1,1,2,2,0,0,0,0,0,1,1,no
20,3,1,5,42,2,7,3,7,0,21,8.8,yes
5,1,1,2,10,0,0,0,2,0,5,5,yes
4,1,1,4,8,0,1,1,2,0,4,2,no
4,1,1,3,8,0,1,1,1,0,4,2.666667,no
7,1,1,4,16,4,1,1,1,0,9,5,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,0,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
4,2,1,2,8,0,1,1,1,0,4,4,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,2,1,2,2,0,0,0,0,0,1,1,no
2,1,1,3,4,0,0,0,1,0,2,1.333333,no
1,1,1,2,2,0,0,0,0,0,1,1,no
13,2,1,6,26,0,3,1,6,0,13,4.333333,no
3,2,1,3,6,0,0,0,1,0,3,2,no
14,5,1,2,28,0,3,2,4,0,14,14,no
153,1,1,2,306,0,58,8,35,0,153,153,no
2,2,1,3,4,0,0,0,0,0,2,1.333333,no
0,1,1,2,0,0,0,0,0,0,0,0,no
4,1,2,3,8,0,1,1,2,0,4,2.666667,no
9,1,4,6,19,1,4,3,4,0,9,3.333333,no
3,1,2,5,8,2,1,1,1,0,4,2,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
1,2,1,2,2,0,0,0,0,0,1,1,no
15,2,2,4,30,0,4,3,1,0,15,7.5,no
29,2,2,4,58,0,9,4,4,0,29,14.5,no
9,2,2,5,18,0,1,2,1,0,9,3.6,no
6,2,2,6,28,8,1,1,1,0,14,6,no
5,1,1,3,10,0,1,1,1,0,5,3.333333,no
10,2,2,6,27,0,3,1,0,0,10,4.5,no
19,2,2,5,57,0,7,2,5,0,19,11.4,no
16,2,2,10,46,28,4,3,2,0,14,7.4,no
5,1,1,4,10,0,2,2,2,0,5,2.5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
5,0,1,4,10,0,1,1,2,0,5,2.5,no
13,2,3,8,26,0,4,2,1,0,13,3.25,no
28,2,3,6,58,25,11,2,3,0,30,13.833333,no
17,2,2,8,37,3,5,5,3,0,17,5,no
18,2,2,4,36,0,4,3,3,0,18,9,no
21,2,4,8,42,0,4,3,2,0,21,5.25,no
6,2,1,2,12,0,3,3,3,0,6,6,no
41,2,1,2,82,0,11,9,3,0,41,41,no
10,2,3,7,40,20,2,2,1,0,20,8.571429,no
21,2,3,9,50,8,5,4,3,0,25,6.444444,no
6,2,1,2,12,0,1,1,1,0,6,6,no
6,2,2,4,12,0,1,1,1,0,6,3,no
31,2,3,6,93,0,9,4,6,0,31,15.5,no
13,1,2,3,39,0,5,2,4,0,13,13,no
13,1,2,3,39,0,5,2,4,0,13,13,no
26,3,4,13,89,37,15,2,4,0,32,9.692308,no
51,3,3,4,153,51,27,2,3,0,51,51,no
1,1,3,5,3,0,0,0,0,0,1,0.6,no
1,1,3,5,3,0,0,0,0,0,1,0.6,no
1,1,3,5,3,0,0,0,0,0,1,0.6,no
1,1,3,5,3,0,0,0,0,0,1,0.6,no
1,1,3,5,3,0,0,0,0,0,1,0.6,no
1,1,3,4,3,0,0,0,0,0,1,0.75,no
1,1,3,4,3,0,0,0,0,0,1,0.75,no
1,1,3,4,3,0,0,0,0,0,1,0.75,no
1,1,3,4,3,0,0,0,0,0,1,0.75,no
1,1,3,4,3,0,0,0,0,0,1,0.75,no
1,1,3,4,3,0,0,0,0,0,1,0.75,no
0,3,1,2,0,0,0,0,0,0,0,0,no
42,2,2,6,95,11,16,4,12,0,48,17.666667,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,5,1,2,0,0,0,0,0,0,0,0,no
0,6,1,2,0,0,0,0,0,0,0,0,no
0,5,1,2,0,0,0,0,0,0,0,0,no
0,4,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,3,1,2,0,0,0,0,0,0,0,0,no
0,5,1,2,0,0,0,0,0,0,0,0,no
0,3,1,2,0,0,0,0,0,0,0,0,no
0,3,1,2,0,0,0,0,0,0,0,0,no
0,4,1,2,0,0,0,0,0,0,0,0,no
0,3,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,2,2,0,0,0,0,0,0,0,0,no
0,0,2,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,3,1,2,0,0,0,0,0,0,0,0,no
0,2,2,3,0,0,0,0,0,0,0,0,no
0,3,2,3,0,0,0,0,0,0,0,0,no
3,0,1,2,6,0,0,0,0,0,3,3,no
13,2,1,3,39,0,4,1,1,0,13,13,no
13,2,1,3,39,0,4,1,1,0,13,13,no
13,2,1,3,39,0,4,1,1,0,13,13,no
13,2,1,2,26,0,4,1,1,0,13,13,no
1,1,2,4,2,0,0,0,0,0,1,0.5,no
1,1,2,4,2,0,0,0,0,0,1,0.5,no
13,2,1,3,39,0,4,1,1,0,13,13,no
13,1,1,4,39,0,4,1,1,0,13,9.75,no
14,2,1,3,42,0,4,1,0,0,14,14,no
4,1,1,4,8,0,0,0,0,0,4,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,2,1,2,4,0,1,1,0,0,2,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
0,5,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
1,1,2,2,2,0,0,0,0,0,1,1,no
10,1,2,2,20,0,3,3,2,0,10,10,no
33,4,1,2,66,0,8,4,12,0,33,33,yes
18,1,2,2,36,0,7,4,1,0,18,18,no
9,4,1,2,18,0,2,2,1,0,9,9,no
67,2,4,8,134,0,15,4,10,0,61,16.75,no
1,1,2,2,2,0,0,0,0,0,1,1,no
0,2,2,2,0,0,0,0,0,0,0,0,no
15,2,2,2,30,0,4,1,2,0,15,15,no
10,3,1,2,20,0,3,2,2,0,10,10,no
1,4,2,2,2,0,0,0,0,0,1,1,no
1,5,2,2,2,0,0,0,0,0,1,1,no
2,4,2,2,4,0,0,0,0,0,2,2,no
1,2,2,2,2,0,0,0,0,0,1,1,no
1,4,2,2,2,0,0,0,0,0,1,1,no
7,5,2,2,14,0,1,1,2,0,7,7,no
8,4,2,2,16,0,2,2,3,0,8,8,no
10,2,1,2,20,0,4,4,4,0,10,10,no
8,1,1,2,16,0,2,2,3,0,8,8,no
2,1,2,2,4,0,0,0,0,0,2,2,no
2,1,2,2,4,0,0,0,0,0,2,2,no
18,5,3,4,36,0,5,4,2,0,18,9,no
18,6,3,4,36,0,5,4,2,0,18,9,no
16,5,3,4,32,0,5,4,1,0,16,8,no
4,4,2,2,8,0,1,1,0,0,4,4,no
17,1,3,4,34,0,4,4,2,0,17,8.5,no
1,3,2,2,2,0,0,0,0,0,1,1,no
29,5,3,4,58,0,13,5,1,0,29,14.5,no
7,3,3,3,17,3,0,0,1,0,10,6.666667,no
1,1,2,2,12,0,0,0,0,0,6,6,no
10,3,3,3,23,3,0,0,1,0,13,8.666667,no
12,4,3,4,24,0,3,3,1,0,12,6,no
12,3,3,4,24,0,3,3,1,0,12,6,no
12,1,1,2,24,0,3,3,1,0,12,12,no
12,0,1,2,24,0,3,3,1,0,12,12,no
12,0,3,4,24,0,3,3,1,0,12,6,no
12,0,3,4,24,0,3,3,1,0,12,6,no
4,4,2,2,8,0,1,1,0,0,4,4,no
1,0,2,2,2,0,0,0,0,0,1,1,no
9,1,2,2,18,0,1,1,3,0,9,9,no
30,2,3,3,60,0,14,13,2,0,30,20,no
1,0,2,2,2,0,0,0,0,0,1,1,no
9,5,1,4,18,0,2,1,1,0,9,4.5,no
9,2,1,4,18,0,2,2,3,0,9,4.5,no
4,2,1,2,8,0,2,2,1,0,4,4,no
1,0,2,2,2,0,0,0,0,0,1,1,no
27,2,3,6,58,4,7,5,9,0,24,10.333333,yes
14,2,2,2,28,0,3,3,4,0,14,14,no
3,2,2,5,6,0,4,2,2,0,3,1.2,no
1,3,2,2,2,0,0,0,0,0,1,1,no
4,4,2,3,8,0,1,1,1,0,4,2.666667,no
1,2,2,2,2,0,0,0,0,0,1,1,no
4,3,2,3,8,0,1,1,1,0,4,2.666667,no
5,6,2,4,10,0,2,1,0,0,5,2.5,no
7,3,2,3,14,0,0,0,0,0,7,4.666667,no
1,1,2,2,2,0,0,0,0,0,1,1,no
1,4,2,2,2,0,0,0,0,0,1,1,no
2,5,2,3,4,0,0,0,1,0,2,1.333333,no
1,3,2,2,2,0,0,0,0,0,1,1,no
2,4,2,3,4,0,0,0,1,0,2,1.333333,no
14,7,2,4,30,2,7,2,4,0,16,8,no
1,1,2,2,2,0,0,0,0,0,1,1,no
2,2,2,3,4,0,0,0,1,0,2,1.333333,no
2,1,1,2,4,0,0,0,1,0,2,2,no
1,1,2,2,2,0,0,0,0,0,1,1,no
2,2,2,3,4,0,0,0,1,0,2,1.333333,no
5,2,2,3,10,0,1,1,1,0,5,3.333333,no
28,6,2,5,56,0,7,4,7,0,28,11.2,no
36,7,3,8,75,3,7,5,10,0,34,9.75,yes
1,1,1,2,2,0,0,0,0,0,1,1,no
20,1,1,2,40,0,3,2,2,0,20,20,no
0,1,1,2,0,0,0,0,0,0,0,0,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
5,1,1,2,10,0,3,1,1,0,5,5,no
1,1,1,2,2,0,0,0,0,0,1,1,no
3,1,1,2,6,0,0,0,1,0,3,3,no
2,1,1,2,4,0,0,0,0,0,2,2,no
30,1,1,2,60,0,8,4,13,0,30,30,no
0,1,1,2,0,0,0,0,0,0,0,0,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
0,1,1,2,0,0,0,0,0,0,0,0,no
8,1,1,2,16,0,1,1,1,0,8,8,no
1,1,1,2,2,0,0,0,0,0,1,1,no
67,1,1,4,135,1,9,6,14,0,68,34,no
0,1,1,2,0,0,0,0,0,0,0,0,no
0,1,1,2,0,0,0,0,0,0,0,0,no
7,1,1,2,14,0,1,1,2,0,7,7,yes
2,0,1,2,4,0,1,1,1,0,2,2,no
11,2,1,2,22,0,2,2,2,0,11,11,no
49,5,1,2,98,0,12,4,10,0,49,49,no
49,2,1,2,98,0,13,3,8,0,49,49,no
2,1,1,2,4,0,1,1,1,0,2,2,no
32,1,1,5,64,0,8,3,5,0,32,12.8,no
7,1,1,4,19,0,1,1,2,0,7,4.75,yes
2,0,1,4,4,0,1,1,1,0,2,1,no
11,2,1,2,22,0,2,2,2,0,11,11,no
49,5,1,3,98,0,12,4,10,0,49,32.666667,no
69,2,1,3,138,0,21,5,8,0,69,46,no
2,1,1,2,4,0,1,1,1,0,2,2,no
7,1,1,2,14,0,1,2,1,0,7,7,no
7,1,1,2,14,0,1,2,1,0,7,7,no
5,1,1,2,10,0,5,4,1,0,5,5,no
5,1,1,2,10,0,4,3,1,0,5,5,no
5,0,1,2,10,0,1,1,3,0,5,5,no
3,0,1,2,6,0,0,0,1,0,3,3,no
6,2,1,3,12,0,0,0,1,0,6,4,no
5,1,1,3,10,0,0,0,2,0,5,3.333333,no
6,1,1,3,12,0,1,1,3,0,6,4,no
11,2,1,3,22,0,1,2,2,0,11,7.333333,no
4,1,1,2,8,0,0,0,1,0,4,4,no
3,0,1,3,6,0,0,0,1,0,3,2,no
16,0,1,3,32,0,4,4,4,0,16,10.666667,no
6,1,3,7,15,3,1,2,0,0,9,2.571429,no
7,1,2,4,14,0,1,2,0,0,7,3.5,no
14,2,2,4,28,0,1,2,3,0,14,7,no
13,1,2,4,26,0,1,2,3,0,13,6.5,no
14,1,1,4,28,0,3,2,5,0,14,7,no
13,1,1,2,26,0,3,3,3,0,13,13,no
5,1,1,3,10,0,1,1,1,0,5,3.333333,no
30,1,2,6,66,6,4,3,9,0,36,12,no
7,2,1,4,16,2,2,1,3,0,8,4.5,no
10,1,1,2,20,0,2,1,5,0,10,10,no
6,1,1,3,12,0,1,1,2,0,6,4,no
11,1,1,2,22,0,1,2,2,0,11,11,no
6,1,1,2,12,0,1,1,2,0,6,6,no
3,0,1,2,6,0,0,0,0,0,3,3,no
13,1,2,2,26,0,4,4,2,0,13,13,no
13,3,1,5,26,0,2,1,4,0,13,5.2,no
8,2,1,5,16,0,1,1,3,0,8,3.2,no
7,1,1,5,14,0,1,1,4,0,7,2.8,no
6,2,1,5,12,0,1,1,2,0,6,2.4,no
8,2,1,5,16,0,1,1,2,0,8,3.2,no
7,1,1,2,14,0,1,1,3,0,7,7,no
1,0,1,3,2,0,0,0,0,0,1,0.666667,no
7,0,1,3,14,0,2,3,2,0,7,4.666667,no
4,1,1,2,8,0,0,0,2,0,4,4,no
17,3,1,2,34,0,3,2,4,0,17,17,no
1,2,1,3,2,0,0,0,0,0,1,0.666667,no
8,1,1,4,16,0,1,2,2,0,8,4,no
13,2,1,2,26,0,2,2,4,0,13,13,no
1,1,1,3,2,0,0,0,0,0,1,0.666667,no
10,1,1,4,20,0,2,2,2,0,10,5,no
5,1,1,2,10,0,1,1,1,0,5,5,no
6,0,1,2,12,0,1,1,3,0,6,6,no
3,2,2,3,8,2,0,0,1,0,5,3.333333,no
4,1,2,2,8,0,0,0,1,0,4,4,no
9,1,1,2,18,0,1,1,1,0,9,9,no
8,1,1,2,16,0,1,1,2,0,8,8,no
1,2,2,4,5,3,0,0,0,0,4,2,no
1,2,2,4,5,3,0,0,0,0,4,2,no
1,2,2,4,5,3,0,0,0,0,4,2,no
4,1,1,2,8,0,0,0,1,0,4,4,no
5,2,1,2,10,0,0,0,1,0,5,5,no
4,1,1,2,8,0,1,1,1,0,4,4,no
4,1,1,2,8,0,1,1,1,0,4,4,no
4,1,1,2,8,0,1,1,1,0,4,4,no
7,1,1,2,14,0,1,1,3,0,7,7,no
6,0,1,2,12,0,1,1,1,0,6,6,no
6,0,1,2,12,0,1,1,1,0,6,6,no
6,0,1,2,12,0,1,1,1,0,6,6,no
6,1,1,2,12,0,1,1,1,0,6,6,no
7,1,1,6,15,1,1,1,2,0,8,2.666667,no
3,0,1,3,6,0,0,0,1,0,3,2,no
3,2,2,3,19,13,0,0,1,0,16,10.666667,no
15,1,2,2,30,0,1,2,3,0,15,15,no
17,1,1,4,34,0,2,2,3,0,17,8.5,no
1,0,1,3,2,0,0,0,0,0,1,0.666667,no
6,0,1,2,12,0,1,1,3,0,6,6,no
6,2,1,2,12,0,1,1,3,0,6,6,no
2,0,2,4,14,5,0,0,1,0,7,4.75,no
7,0,2,2,14,0,2,2,3,0,7,7,no
5,1,1,2,10,0,1,1,1,0,5,5,no
5,1,1,2,10,0,1,1,1,0,5,5,no
10,3,3,7,68,48,2,2,3,0,58,16.571429,no
43,3,2,3,89,3,6,2,7,0,46,30.666667,no
10,1,2,2,20,0,3,2,3,0,10,10,no
23,1,2,7,52,6,2,2,4,0,23,8.285714,no
8,1,1,2,16,0,1,1,2,0,8,8,no
7,1,1,2,14,0,1,1,2,0,7,7,no
13,2,1,3,26,0,2,1,3,0,13,8.666667,no
8,1,1,2,16,0,1,1,1,0,8,8,no
7,1,1,2,14,0,1,1,2,0,7,7,no
5,1,1,2,10,0,1,1,1,0,5,5,no
3,0,1,3,6,0,0,0,1,0,3,2,no
9,1,1,2,18,0,2,1,3,0,9,9,no
33,3,1,4,66,0,11,1,9,0,30,16.5,no
12,1,1,4,24,0,1,2,3,0,12,6,no
13,1,2,3,26,3,4,4,2,0,13,9.666667,no
6,1,1,6,14,2,1,1,2,0,8,2.666667,no
15,1,1,7,37,2,3,1,4,0,15,5.571429,no
7,1,1,6,16,2,3,1,3,0,9,3,no
9,1,1,6,18,0,2,2,5,0,9,3,no
1,1,1,4,21,9,0,0,0,0,10,7.5,no
10,3,1,5,30,0,2,1,3,0,10,6,no
5,1,1,5,15,0,1,1,1,0,5,3,no
6,0,1,4,12,0,1,1,3,0,6,3,no
20,2,2,10,51,4,2,2,6,0,15,5.5,no
